days_since_signup,sessions_7d,content_hours_7d,downloads_7d,paywall_views_7d,country_tier,converted
17,3,5.02,0,0,Tier_1,1
12,2,3.19,0,1,Tier_1,1
6,4,4.47,0,0,Tier_2,1
26,0,1.98,1,4,Tier_3,1
27,1,2.23,2,0,Tier_3,1
8,5,9.54,3,0,Tier_3,1
19,2,1.21,0,2,Tier_3,1
42,6,3.3,1,1,Tier_3,1
1,4,4.69,0,1,Tier_2,1
57,3,3.61,1,1,Tier_1,1
29,4,1.1,2,2,Tier_3,1
45,1,1.22,0,2,Tier_3,0
49,6,3.95,0,1,Tier_2,1
35,5,3.3,0,0,Tier_1,1
40,5,4.48,0,2,Tier_1,1
14,4,6.47,1,1,Tier_2,1
35,2,5.39,1,3,Tier_2,1
48,6,4.92,0,2,Tier_1,1
45,4,3.42,0,3,Tier_3,1
20,2,0.81,1,2,Tier_2,1
56,6,0.83,1,0,Tier_2,0
49,2,2.66,2,2,Tier_2,1
13,4,4.63,1,4,Tier_1,1
38,5,0.9,2,2,Tier_3,1
49,1,0.55,0,3,Tier_1,0
46,2,4.25,1,1,Tier_2,1
49,0,2.09,1,0,Tier_2,0
8,4,1.34,1,2,Tier_1,1
43,0,3.35,1,1,Tier_2,1
20,2,1.02,3,0,Tier_1,1
33,1,0.89,1,0,Tier_3,1
26,4,8.75,2,1,Tier_3,1
39,0,2.78,0,0,Tier_3,1
21,3,1.17,1,0,Tier_3,0
53,1,0.88,3,1,Tier_3,1
49,1,4.15,1,1,Tier_2,1
42,2,2.95,1,3,Tier_3,1
43,1,4.0,1,0,Tier_1,0
54,1,1.58,0,0,Tier_1,1
41,3,0.54,4,1,Tier_1,1
9,3,7.23,1,1,Tier_1,1
24,7,1.43,1,2,Tier_1,1
37,2,0.3,2,0,Tier_2,1
49,5,0.34,1,1,Tier_2,1
41,3,5.42,0,0,Tier_2,0
17,1,3.06,2,1,Tier_2,1
24,1,0.73,0,4,Tier_3,0
21,1,1.44,2,1,Tier_3,1
51,3,7.2,1,2,Tier_2,1
59,4,1.03,0,1,Tier_1,1
39,5,1.71,1,2,Tier_2,1
55,1,7.42,3,2,Tier_2,1
41,5,2.2,0,2,Tier_1,1
39,4,3.79,2,0,Tier_1,1
13,3,8.43,0,2,Tier_1,1
11,4,1.76,1,1,Tier_3,1
46,3,4.4,1,1,Tier_1,1
19,3,1.97,1,1,Tier_2,1
11,6,3.25,3,3,Tier_3,1
13,2,1.63,0,1,Tier_3,1
46,4,4.2,3,1,Tier_2,1
45,6,0.19,0,3,Tier_2,1
1,5,2.79,0,0,Tier_1,1
40,1,0.77,0,1,Tier_2,0
44,4,3.68,0,1,Tier_2,1
19,4,6.93,0,3,Tier_1,1
12,1,2.06,2,3,Tier_1,1
8,2,0.28,0,1,Tier_3,1
8,1,2.39,3,2,Tier_1,1
53,1,1.36,0,2,Tier_3,0
45,0,1.08,2,1,Tier_1,1
12,2,1.54,3,3,Tier_1,1
48,3,4.11,3,0,Tier_2,1
33,1,5.27,0,1,Tier_1,1
45,5,2.0,1,2,Tier_2,1
26,4,3.75,0,1,Tier_2,1
39,2,2.02,0,2,Tier_3,0
28,4,2.85,0,0,Tier_3,0
58,4,3.03,0,1,Tier_3,1
5,5,1.2,0,1,Tier_1,1
8,4,7.94,1,1,Tier_1,1
25,3,2.55,0,1,Tier_1,1
27,2,4.72,2,2,Tier_3,0
46,3,4.29,2,3,Tier_2,1
23,2,2.98,3,2,Tier_1,1
30,3,0.18,0,0,Tier_2,1
45,2,1.35,0,0,Tier_3,1
47,3,0.82,0,1,Tier_2,1
23,2,3.73,0,0,Tier_3,1
49,3,1.98,1,1,Tier_3,1
47,4,5.24,1,0,Tier_2,1
20,2,1.28,0,1,Tier_3,1
18,3,1.74,2,0,Tier_2,1
18,0,6.01,1,1,Tier_2,1
2,2,2.63,0,2,Tier_2,0
4,4,3.44,1,3,Tier_1,1
30,5,4.94,0,1,Tier_2,1
33,3,2.07,0,1,Tier_3,0
36,4,4.32,0,2,Tier_3,1
18,2,2.47,0,0,Tier_3,1
37,4,1.9,1,0,Tier_3,1
19,2,5.32,2,1,Tier_2,1
47,2,2.39,1,1,Tier_1,1
28,2,1.09,1,1,Tier_2,1
40,2,1.82,0,2,Tier_1,1
20,3,0.81,1,2,Tier_1,1
49,2,1.72,0,0,Tier_1,1
33,3,0.72,3,0,Tier_1,1
12,0,1.22,0,1,Tier_2,1
58,6,3.33,0,1,Tier_3,1
51,6,1.5,2,0,Tier_3,1
15,0,4.81,3,0,Tier_1,1
41,4,2.34,0,0,Tier_3,1
39,3,0.21,1,0,Tier_3,1
2,5,0.45,3,2,Tier_1,1
29,1,4.72,0,1,Tier_2,1
41,1,6.18,1,0,Tier_2,1
10,4,1.88,0,0,Tier_2,1
2,6,3.49,1,1,Tier_3,1
51,2,3.58,1,2,Tier_2,0
11,3,1.46,0,1,Tier_1,1
13,1,3.7,0,2,Tier_2,1
10,4,5.49,2,0,Tier_2,1
14,3,4.17,0,2,Tier_3,1
18,4,2.06,0,2,Tier_2,1
51,1,2.39,1,3,Tier_3,1
54,4,4.2,0,1,Tier_1,1
9,3,2.05,0,1,Tier_2,1
57,4,4.11,1,1,Tier_2,1
39,2,0.35,0,2,Tier_3,1
28,2,2.8,0,2,Tier_3,1
3,1,1.28,0,2,Tier_1,1
20,1,0.61,1,3,Tier_1,1
6,2,6.08,2,1,Tier_1,1
27,2,6.0,0,1,Tier_2,1
53,2,3.48,0,0,Tier_2,0
2,5,0.82,4,2,Tier_3,1
29,2,2.81,0,3,Tier_3,1
38,4,4.94,0,0,Tier_3,1
3,4,1.24,2,2,Tier_1,1
16,1,0.22,2,2,Tier_3,1
30,3,2.15,0,1,Tier_1,1
40,2,0.86,1,0,Tier_2,1
2,6,4.58,1,1,Tier_1,1
17,2,6.42,2,2,Tier_1,1
41,3,1.5,0,2,Tier_1,1
12,2,2.03,0,2,Tier_1,0
35,3,4.07,0,1,Tier_1,1
43,3,8.68,2,1,Tier_1,1
1,1,2.06,0,0,Tier_2,0
55,5,10.56,1,0,Tier_2,1
45,5,2.43,0,0,Tier_1,1
15,1,2.84,0,0,Tier_2,0
26,0,4.93,0,2,Tier_2,1
37,3,2.0,0,2,Tier_1,0
21,4,0.95,1,2,Tier_3,1
49,5,5.03,0,0,Tier_3,1
31,2,5.46,0,3,Tier_1,1
25,3,3.41,1,2,Tier_2,1
23,1,0.45,1,1,Tier_2,1
24,5,0.77,4,1,Tier_1,1
57,1,2.55,3,0,Tier_3,0
38,1,2.5,1,1,Tier_2,1
28,4,3.43,3,1,Tier_3,1
21,4,2.47,4,0,Tier_1,1
54,1,1.16,1,0,Tier_2,0
43,3,2.21,0,0,Tier_3,1
18,3,0.46,0,1,Tier_3,1
36,10,0.71,0,2,Tier_1,1
35,2,4.61,3,0,Tier_1,1
45,2,2.23,0,1,Tier_2,1
55,2,1.43,0,1,Tier_2,1
9,3,0.36,0,1,Tier_2,1
53,2,2.41,2,1,Tier_1,1
38,1,1.94,2,4,Tier_2,1
58,5,1.67,3,1,Tier_3,1
30,2,1.9,0,2,Tier_2,1
44,5,6.36,1,0,Tier_2,1
34,1,1.5,2,0,Tier_1,1
32,4,4.71,0,0,Tier_1,1
3,7,2.02,3,0,Tier_2,1
3,3,0.63,1,0,Tier_2,1
28,3,1.21,0,0,Tier_1,1
44,1,1.71,2,1,Tier_3,0
15,4,0.84,0,1,Tier_1,1
41,7,11.96,2,0,Tier_1,1
23,2,1.31,2,1,Tier_2,1
40,10,5.71,1,5,Tier_1,1
11,2,1.18,2,2,Tier_1,1
48,5,0.9,2,0,Tier_2,1
32,0,5.75,1,0,Tier_3,1
58,6,0.58,0,2,Tier_2,1
59,4,0.24,1,0,Tier_1,0
57,3,1.91,0,0,Tier_2,1
54,2,0.75,4,0,Tier_1,1
36,2,4.09,2,0,Tier_2,1
33,3,2.56,3,1,Tier_2,1
24,4,3.04,1,1,Tier_1,1
39,3,2.09,0,1,Tier_2,1
34,1,3.06,1,1,Tier_3,1
56,2,2.95,3,1,Tier_2,1
28,6,1.27,0,2,Tier_3,1
37,5,3.15,1,0,Tier_2,1
7,2,0.71,0,2,Tier_3,1
4,3,2.59,3,1,Tier_3,1
37,2,0.63,1,1,Tier_3,1
56,2,1.32,0,5,Tier_2,1
1,3,1.23,1,1,Tier_3,1
1,3,5.8,0,1,Tier_3,0
47,4,1.65,1,2,Tier_1,1
20,5,1.89,0,1,Tier_2,1
19,1,2.74,2,0,Tier_2,0
29,2,2.23,0,1,Tier_1,1
10,2,1.97,2,1,Tier_1,1
18,0,2.0,1,3,Tier_1,1
28,3,3.06,3,1,Tier_1,1
35,5,2.82,0,0,Tier_3,0
43,7,0.42,0,3,Tier_3,0
47,1,2.08,1,0,Tier_3,1
31,3,4.58,1,1,Tier_3,0
27,3,1.86,1,1,Tier_2,1
11,4,1.1,3,0,Tier_3,1
49,4,2.78,0,3,Tier_2,1
49,3,2.41,1,1,Tier_2,0
38,3,2.05,0,3,Tier_1,1
5,3,8.19,2,1,Tier_2,1
8,0,1.33,1,0,Tier_1,1
34,8,2.47,0,1,Tier_1,1
48,3,1.94,0,2,Tier_1,0
52,1,0.81,3,0,Tier_3,1
56,4,2.11,2,2,Tier_2,1
12,4,2.0,2,1,Tier_3,1
38,3,2.82,0,4,Tier_3,1
1,5,3.87,1,3,Tier_2,1
31,4,7.34,3,1,Tier_2,1
4,4,2.78,2,0,Tier_3,1
49,2,0.74,2,1,Tier_2,1
45,0,3.8,0,0,Tier_3,0
50,3,5.37,0,4,Tier_1,0
5,3,0.41,2,1,Tier_2,1
30,2,5.14,1,0,Tier_1,1
56,3,1.2,1,0,Tier_2,1
24,4,1.81,0,0,Tier_2,1
59,3,2.81,2,2,Tier_2,1
3,4,2.81,3,1,Tier_2,1
11,3,2.25,1,0,Tier_2,1
45,1,5.53,0,0,Tier_1,1
4,1,2.49,2,1,Tier_3,1
26,5,3.97,1,0,Tier_2,1
27,1,3.16,1,2,Tier_3,1
46,3,0.95,3,1,Tier_2,1
54,5,0.68,0,1,Tier_2,0
43,2,7.44,1,0,Tier_2,1
27,4,2.05,1,1,Tier_2,1
42,3,4.55,1,0,Tier_1,1
51,3,9.45,1,1,Tier_1,1
50,4,1.54,2,1,Tier_1,1
6,5,4.85,0,0,Tier_1,1
59,3,0.67,1,0,Tier_1,1
15,3,1.13,1,0,Tier_2,1
53,2,4.24,0,1,Tier_2,0
30,3,4.82,0,2,Tier_3,1
42,3,0.61,3,0,Tier_1,1
37,1,1.13,1,1,Tier_3,0
58,5,3.91,0,2,Tier_1,1
37,6,1.3,3,4,Tier_3,1
42,1,0.79,1,1,Tier_3,0
37,2,2.28,1,3,Tier_2,1
35,7,1.69,0,0,Tier_2,1
23,4,2.55,0,5,Tier_3,1
6,2,3.15,1,1,Tier_2,1
4,6,9.88,0,0,Tier_1,1
18,4,4.52,1,2,Tier_2,1
9,4,2.86,1,0,Tier_1,1
49,2,1.67,1,2,Tier_2,0
29,3,3.67,0,2,Tier_2,1
13,4,0.71,1,3,Tier_2,0
59,5,3.7,3,2,Tier_1,1
47,4,3.67,0,1,Tier_1,1
52,3,2.45,2,1,Tier_3,1
17,3,3.92,0,0,Tier_2,0
45,1,1.53,0,2,Tier_1,1
32,5,1.56,2,2,Tier_3,1
48,1,3.89,1,2,Tier_3,0
22,2,2.51,3,0,Tier_2,1
4,0,3.73,1,1,Tier_1,1
5,5,2.53,2,2,Tier_2,1
37,1,3.4,3,0,Tier_3,1
41,5,6.95,1,0,Tier_3,1
49,4,6.41,0,4,Tier_3,1
13,2,0.53,1,0,Tier_1,1
34,1,1.2,0,0,Tier_2,1
45,3,3.67,0,3,Tier_1,1
22,4,1.55,2,1,Tier_2,1
53,4,2.71,0,2,Tier_1,1
59,2,9.08,0,2,Tier_2,1
23,3,2.4,1,2,Tier_2,1
51,5,4.51,4,2,Tier_2,1
3,5,2.34,1,1,Tier_1,1
42,1,3.34,1,3,Tier_1,1
34,2,4.83,1,1,Tier_2,1
32,5,5.25,3,0,Tier_2,1
45,3,3.22,3,2,Tier_2,1
51,1,2.91,2,2,Tier_3,1
58,3,2.55,2,0,Tier_2,1
49,4,0.63,0,2,Tier_1,1
21,3,1.41,2,2,Tier_2,1
46,2,2.1,1,0,Tier_3,1
44,2,7.7,0,0,Tier_1,1
21,2,2.1,0,0,Tier_2,1
44,2,3.32,1,3,Tier_3,0
11,4,2.9,0,1,Tier_3,1
39,3,2.39,0,0,Tier_2,1
4,4,2.36,0,4,Tier_1,1
51,1,4.95,0,0,Tier_2,1
1,4,2.74,0,1,Tier_3,1
28,1,3.61,1,2,Tier_3,1
24,4,0.75,0,2,Tier_1,1
35,1,2.79,1,1,Tier_1,0
13,2,0.62,1,1,Tier_2,1
47,7,1.47,1,1,Tier_1,1
34,2,1.44,1,1,Tier_3,0
11,4,2.06,1,1,Tier_1,1
36,3,0.79,2,3,Tier_1,1
51,2,1.13,0,0,Tier_1,0
17,2,2.55,2,2,Tier_1,1
35,2,4.98,2,1,Tier_1,1
18,3,0.59,0,2,Tier_2,1
40,3,2.54,0,1,Tier_2,1
22,1,7.41,2,1,Tier_1,1
57,4,10.51,1,0,Tier_1,1
24,4,19.51,0,2,Tier_1,1
58,4,5.43,2,3,Tier_3,1
19,3,2.27,0,0,Tier_1,1
37,1,1.22,1,0,Tier_1,1
39,7,4.17,0,2,Tier_2,1
21,2,1.32,1,2,Tier_3,1
8,3,5.86,3,2,Tier_1,1
28,2,9.22,1,0,Tier_1,1
5,3,6.2,0,1,Tier_2,1
17,2,2.46,1,0,Tier_2,1
37,5,1.75,0,3,Tier_2,1
36,1,1.76,1,0,Tier_2,0
54,3,5.7,2,2,Tier_1,1
19,2,1.36,0,2,Tier_1,1
27,3,3.5,0,2,Tier_3,1
53,1,10.12,1,0,Tier_1,1
34,2,2.71,1,3,Tier_2,1
11,2,1.05,1,0,Tier_3,1
54,3,2.83,1,1,Tier_2,1
45,3,0.83,1,1,Tier_2,0
47,2,5.8,3,0,Tier_1,1
12,3,1.34,1,0,Tier_3,0
54,2,2.91,1,1,Tier_1,1
21,1,3.29,0,4,Tier_2,1
54,4,4.78,1,1,Tier_1,1
11,3,6.77,1,0,Tier_1,1
39,1,7.28,3,2,Tier_3,1
28,6,3.76,0,0,Tier_2,1
5,0,3.69,1,1,Tier_1,1
17,3,2.41,0,4,Tier_3,1
56,3,2.44,2,0,Tier_3,1
20,4,2.73,2,3,Tier_3,1
41,3,1.37,0,1,Tier_3,1
46,5,1.99,2,3,Tier_3,1
58,6,1.48,0,3,Tier_2,1
12,3,2.89,1,1,Tier_2,0
6,5,0.44,3,1,Tier_1,1
17,2,6.45,1,1,Tier_2,1
51,5,3.27,0,0,Tier_1,1
19,3,3.11,2,1,Tier_2,1
26,2,2.55,1,1,Tier_3,1
48,3,0.3,0,2,Tier_2,1
44,1,1.06,1,0,Tier_3,0
44,0,2.69,2,2,Tier_1,1
52,1,1.96,0,1,Tier_3,1
32,5,2.02,1,1,Tier_3,1
6,1,0.93,1,0,Tier_3,0
55,5,0.58,1,1,Tier_2,1
58,2,1.61,3,1,Tier_3,1
36,0,0.64,1,2,Tier_3,1
38,5,11.49,1,2,Tier_3,1
11,1,4.58,0,2,Tier_2,1
33,1,1.37,1,3,Tier_3,0
24,3,1.1,2,1,Tier_2,1
23,8,2.01,1,0,Tier_1,1
15,0,5.4,1,2,Tier_1,1
27,7,3.66,0,2,Tier_1,1
11,5,2.87,0,1,Tier_2,1
57,2,1.04,1,1,Tier_2,0
51,2,5.11,1,1,Tier_3,1
50,1,9.29,1,1,Tier_2,1
17,2,4.71,1,0,Tier_3,1
51,5,3.75,1,1,Tier_2,1
53,2,2.71,1,1,Tier_2,1
14,3,7.07,2,1,Tier_1,1
27,4,0.67,0,1,Tier_3,1
18,2,6.47,1,2,Tier_2,1
28,0,1.13,1,1,Tier_2,0
51,3,3.49,0,2,Tier_3,1
47,4,5.89,1,2,Tier_2,1
47,1,2.02,1,0,Tier_1,1
4,4,1.07,0,6,Tier_1,1
7,3,5.06,0,1,Tier_3,1
45,2,2.12,1,4,Tier_2,1
35,5,1.72,0,3,Tier_1,1
48,5,1.97,0,2,Tier_1,1
9,1,3.31,0,0,Tier_2,1
8,0,9.08,1,2,Tier_3,1
52,3,5.68,1,1,Tier_1,1
45,2,3.15,1,2,Tier_2,1
17,6,1.65,0,4,Tier_3,1
17,4,1.81,1,1,Tier_2,1
49,3,1.51,0,1,Tier_2,1
33,2,1.21,1,1,Tier_3,1
32,2,3.72,0,2,Tier_3,1
8,6,1.29,0,0,Tier_3,0
19,1,3.79,1,2,Tier_3,1
38,2,8.94,0,0,Tier_1,1
3,5,2.41,0,0,Tier_1,1
59,0,3.68,2,0,Tier_3,1
5,4,2.67,3,2,Tier_2,1
13,2,2.1,0,1,Tier_2,1
47,6,2.8,0,2,Tier_3,0
46,0,0.6,1,2,Tier_2,1
31,2,5.31,2,0,Tier_2,1
55,2,3.16,1,1,Tier_1,0
16,3,2.53,0,2,Tier_2,1
50,3,2.46,1,2,Tier_2,1
32,6,2.08,2,3,Tier_3,1
22,3,1.45,1,0,Tier_2,1
29,0,1.27,1,0,Tier_1,1
22,3,3.24,1,1,Tier_2,1
43,2,0.52,2,1,Tier_2,0
3,3,0.84,0,2,Tier_3,1
54,3,1.5,2,2,Tier_1,1
10,3,4.41,0,0,Tier_2,1
42,3,8.42,1,3,Tier_2,1
21,2,0.43,1,0,Tier_2,1
16,2,4.61,1,3,Tier_3,1
12,1,1.06,1,3,Tier_2,1
2,3,6.33,0,1,Tier_1,1
41,3,10.6,1,1,Tier_2,1
24,0,0.55,2,1,Tier_1,0
35,3,2.98,1,1,Tier_3,0
56,1,3.97,2,3,Tier_1,1
30,3,0.86,0,0,Tier_1,1
57,2,0.89,3,0,Tier_1,1
30,4,2.77,1,0,Tier_2,1
47,2,3.1,1,2,Tier_1,1
35,7,3.39,1,2,Tier_1,1
19,6,1.86,1,0,Tier_1,1
50,6,3.07,1,1,Tier_3,1
8,2,1.22,2,1,Tier_1,1
26,2,2.55,1,1,Tier_2,1
49,2,1.38,1,2,Tier_2,1
40,0,0.65,0,0,Tier_3,0
7,3,1.69,2,1,Tier_2,1
30,3,2.98,1,2,Tier_2,1
7,2,6.85,2,0,Tier_1,1
3,4,5.06,0,0,Tier_2,1
1,1,1.36,1,0,Tier_1,1
36,3,2.97,0,0,Tier_3,0
25,3,1.72,1,1,Tier_2,1
37,5,0.25,2,0,Tier_1,1
1,4,2.79,0,1,Tier_2,1
15,4,4.82,1,0,Tier_2,1
37,3,8.1,0,4,Tier_1,1
13,2,1.9,0,0,Tier_1,1
40,4,1.83,1,0,Tier_1,1
8,5,2.6,0,2,Tier_1,1
5,3,1.28,1,1,Tier_2,1
9,2,3.03,0,3,Tier_3,1
1,1,1.32,0,1,Tier_3,0
36,2,0.4,2,3,Tier_3,0
35,2,5.42,2,4,Tier_2,1
2,0,2.65,2,2,Tier_2,1
40,6,1.68,0,1,Tier_1,1
23,2,0.98,1,1,Tier_3,0
9,3,5.82,0,1,Tier_2,1
34,3,1.45,1,2,Tier_1,1
46,1,3.5,1,3,Tier_3,0
14,1,7.39,0,0,Tier_2,1
4,1,3.12,3,2,Tier_2,1
30,1,3.6,3,3,Tier_1,1
31,1,2.49,2,0,Tier_1,1
38,7,3.62,0,2,Tier_1,1
11,5,1.67,2,2,Tier_3,1
35,3,3.37,2,4,Tier_3,1
8,4,1.38,0,2,Tier_1,1
3,1,8.02,1,2,Tier_2,1
14,2,3.45,0,2,Tier_3,1
13,3,1.53,0,2,Tier_2,1
45,4,1.82,1,1,Tier_2,1
32,0,2.58,0,5,Tier_3,1
34,3,4.73,0,2,Tier_1,1
45,3,1.56,0,2,Tier_3,1
19,1,1.37,0,0,Tier_2,0
59,2,3.54,0,0,Tier_1,1
38,6,3.33,1,4,Tier_3,1
16,1,0.43,0,4,Tier_1,1
2,3,2.92,2,0,Tier_2,1
40,4,0.65,2,1,Tier_1,1
17,3,2.6,1,1,Tier_3,1
55,4,2.51,0,1,Tier_2,0
34,1,1.41,2,3,Tier_2,1
42,1,0.54,1,1,Tier_2,1
16,3,0.74,0,2,Tier_1,1
38,5,4.35,0,0,Tier_2,1
2,6,0.27,0,2,Tier_3,1
2,2,5.75,1,3,Tier_3,1
26,4,5.96,1,0,Tier_2,0
13,2,1.63,0,1,Tier_3,0
56,2,3.2,2,1,Tier_2,0
47,1,1.96,1,2,Tier_1,1
31,3,3.33,2,0,Tier_2,1
34,8,0.73,0,2,Tier_2,1
39,6,0.95,1,1,Tier_2,1
3,2,3.42,2,0,Tier_1,1
8,2,3.01,0,2,Tier_2,1
23,1,3.34,2,0,Tier_2,0
14,2,0.39,1,0,Tier_2,0
56,2,3.03,0,2,Tier_1,1
55,5,1.08,2,0,Tier_1,1
27,2,6.6,2,0,Tier_2,1
54,6,1.8,0,0,Tier_3,0
29,2,1.91,1,2,Tier_1,1
39,3,2.14,3,3,Tier_2,1
53,5,5.76,0,4,Tier_1,1
39,6,1.46,1,0,Tier_3,1
1,2,1.47,3,3,Tier_1,1
17,2,0.78,1,5,Tier_1,1
41,3,1.67,0,0,Tier_2,1
30,3,6.44,0,1,Tier_1,1
53,2,2.64,0,2,Tier_2,1
13,1,5.43,1,1,Tier_2,1
21,2,3.73,1,0,Tier_3,1
19,4,2.72,3,0,Tier_2,1
53,1,0.83,1,0,Tier_2,0
19,3,0.68,3,1,Tier_2,1
57,6,1.76,1,0,Tier_1,1
25,5,1.43,2,1,Tier_1,1
22,7,6.81,1,3,Tier_1,1
31,6,0.27,2,1,Tier_3,1
17,3,4.08,1,0,Tier_2,1
55,4,5.26,0,2,Tier_2,1
23,1,2.98,1,1,Tier_1,1
32,2,1.8,2,0,Tier_2,1
10,2,3.7,1,2,Tier_3,1
10,7,0.47,2,0,Tier_3,1
36,7,3.87,3,2,Tier_2,1
8,2,4.93,2,0,Tier_2,1
54,5,5.99,1,1,Tier_1,1
52,4,4.02,1,0,Tier_2,1
20,5,2.54,2,4,Tier_3,1
32,2,1.97,0,1,Tier_1,1
50,2,1.37,0,1,Tier_2,0
14,0,0.39,1,2,Tier_1,1
50,3,3.86,1,2,Tier_3,1
28,3,0.94,1,0,Tier_1,1
46,3,2.3,0,0,Tier_2,0
52,5,1.0,0,1,Tier_1,1
53,4,1.72,1,0,Tier_2,1
24,3,2.6,0,0,Tier_2,1
15,3,12.93,1,1,Tier_2,1
22,4,7.81,1,0,Tier_2,1
30,4,3.86,1,0,Tier_2,1
4,2,10.25,1,2,Tier_2,1
13,3,4.03,1,1,Tier_1,1
59,6,6.1,1,2,Tier_1,1
23,3,1.49,0,1,Tier_1,1
8,1,3.75,0,2,Tier_2,0
18,3,3.65,0,1,Tier_3,1
12,3,6.25,2,1,Tier_2,1
55,2,2.12,1,1,Tier_1,1
31,4,4.25,1,0,Tier_3,0
14,3,3.94,0,2,Tier_2,1
34,1,4.45,0,0,Tier_3,1
18,1,2.63,5,3,Tier_1,1
56,2,2.43,2,1,Tier_2,0
34,4,6.6,1,2,Tier_3,1
11,2,0.82,1,0,Tier_2,1
41,4,7.25,1,0,Tier_2,1
12,2,0.56,0,3,Tier_2,1
49,5,1.88,3,0,Tier_3,1
15,5,1.75,0,1,Tier_3,1
57,1,3.14,1,0,Tier_1,1
31,4,0.68,4,1,Tier_1,1
49,1,8.96,2,0,Tier_2,1
58,4,1.34,2,1,Tier_1,1
29,5,1.49,2,1,Tier_1,1
26,2,1.14,2,2,Tier_3,0
18,2,5.27,3,4,Tier_2,1
32,4,2.31,1,2,Tier_2,1
22,4,3.14,2,4,Tier_1,1
38,4,6.14,2,1,Tier_2,1
17,1,2.82,0,0,Tier_1,1
23,4,1.94,2,3,Tier_2,1
24,3,3.83,2,1,Tier_2,1
50,4,1.13,1,3,Tier_3,1
8,3,1.84,4,2,Tier_2,1
41,2,2.05,0,1,Tier_1,0
6,4,1.39,0,1,Tier_3,1
5,6,5.85,1,1,Tier_2,1
44,4,0.28,0,0,Tier_2,0
57,4,5.93,2,1,Tier_1,1
29,0,0.91,2,5,Tier_1,1
28,0,10.14,3,2,Tier_1,1
11,5,7.47,1,1,Tier_1,1
57,5,2.77,1,1,Tier_1,1
1,3,8.29,1,1,Tier_1,1
43,4,3.09,1,2,Tier_2,0
19,4,1.86,1,2,Tier_1,1
9,3,1.29,0,1,Tier_3,0
27,1,4.54,2,1,Tier_1,1
34,5,2.05,4,0,Tier_3,1
44,1,2.87,1,1,Tier_1,1
4,3,5.75,0,0,Tier_3,1
36,3,10.13,0,4,Tier_1,1
18,4,5.89,1,2,Tier_3,1
15,6,5.6,0,3,Tier_2,1
51,1,5.61,2,2,Tier_1,0
13,2,3.29,3,2,Tier_1,1
19,3,0.08,1,0,Tier_3,1
49,1,2.78,2,1,Tier_1,1
6,4,2.47,3,1,Tier_2,1
48,2,5.11,1,3,Tier_1,1
56,3,2.21,1,3,Tier_1,0
12,3,1.61,1,1,Tier_1,1
51,4,2.33,3,1,Tier_2,1
37,2,0.83,2,4,Tier_2,1
17,3,5.81,1,0,Tier_1,1
58,6,4.99,1,3,Tier_3,1
23,1,3.75,0,1,Tier_2,0
26,2,5.26,3,0,Tier_1,1
29,4,1.67,1,1,Tier_1,1
33,3,1.17,2,0,Tier_3,1
27,2,4.44,0,1,Tier_2,1
25,2,7.25,2,1,Tier_3,1
56,2,2.09,1,1,Tier_1,1
55,1,2.54,2,2,Tier_2,1
10,3,1.65,1,0,Tier_1,0
47,3,1.96,1,3,Tier_2,1
23,5,2.35,0,2,Tier_1,1
21,4,1.79,1,0,Tier_2,1
21,2,1.44,2,3,Tier_3,1
43,1,5.06,0,2,Tier_2,0
13,3,2.8,1,4,Tier_1,1
37,5,3.09,1,2,Tier_1,1
33,6,3.34,1,3,Tier_2,1
24,3,1.59,3,3,Tier_2,0
44,5,2.15,1,2,Tier_2,1
11,7,4.19,0,3,Tier_3,1
17,1,3.44,1,0,Tier_3,1
4,3,5.15,1,1,Tier_2,1
47,5,2.15,2,1,Tier_1,0
25,3,3.7,2,3,Tier_3,1
30,2,7.51,0,1,Tier_1,1
9,7,5.05,2,0,Tier_1,1
21,2,0.56,1,1,Tier_1,0
20,5,1.07,2,3,Tier_3,1
19,3,6.99,1,0,Tier_1,1
19,3,0.82,2,3,Tier_2,1
12,4,0.51,0,0,Tier_1,1
37,3,2.95,2,0,Tier_1,1
42,4,8.57,1,0,Tier_2,1
17,6,3.72,2,0,Tier_2,1
37,1,3.67,1,0,Tier_3,1
54,3,0.48,1,0,Tier_2,0
48,1,1.32,1,1,Tier_1,1
39,2,6.79,1,1,Tier_2,1
28,5,2.93,1,1,Tier_3,1
41,6,2.31,0,0,Tier_1,1
35,3,3.53,0,0,Tier_1,1
47,1,7.28,3,4,Tier_1,1
48,7,1.53,1,0,Tier_2,1
18,4,1.22,4,2,Tier_2,1
14,4,3.46,0,0,Tier_2,1
35,0,1.68,1,3,Tier_1,1
44,2,3.29,0,2,Tier_3,1
41,3,2.03,1,1,Tier_3,0
7,2,0.59,1,1,Tier_1,1
41,3,1.44,1,1,Tier_2,0
13,0,1.0,1,1,Tier_2,1
18,3,2.61,1,0,Tier_2,0
37,3,0.72,0,0,Tier_2,0
13,5,2.87,0,1,Tier_3,1
36,2,2.33,0,3,Tier_2,1
31,0,1.45,2,1,Tier_1,1
2,1,2.22,1,1,Tier_2,1
16,3,7.7,1,2,Tier_2,1
9,2,1.63,0,3,Tier_1,1
9,5,3.43,0,1,Tier_1,1
38,3,2.74,1,2,Tier_1,1
11,3,4.06,1,0,Tier_3,1
54,5,3.46,1,0,Tier_2,0
56,2,3.0,0,1,Tier_3,0
